filename,device_name,model_code,build,market,chipset,brand,file_size,date_token,source_url,capture
Tecno_Camon_17P_CG7_MT6768_V859_211210.zip,Tecno Camon 17P CG7,CG7,V859,SOURCE_UNSPECIFIED,MT6768,TECNO,3.80 GB,211210,https://naijarom.com/tecno-camon-17p-cg7,pc-fw
Tecno_Camon_17P_CG7_MT6768_V1005_221024.zip,Tecno Camon 17P CG7,CG7,V1005,SOURCE_UNSPECIFIED,MT6768,TECNO,3.79 GB,221024,https://naijarom.com/tecno-camon-17p-cg7,pc-fw
Tecno_Camon_17P_CG7_MT6768_V1022_221218.zip,Tecno Camon 17P CG7,CG7,V1022,SOURCE_UNSPECIFIED,MT6768,TECNO,3.77 GB,221218,https://naijarom.com/tecno-camon-17p-cg7,pc-fw
Tecno_Camon_17P_CG7_MT6768_V1033_230416.zip,Tecno Camon 17P CG7,CG7,V1033,SOURCE_UNSPECIFIED,MT6768,TECNO,3.77 GB,230416,https://naijarom.com/tecno-camon-17p-cg7,pc-fw
Tecno_Camon_17P_CG7_MT6768_V1027_230213.zip,Tecno Camon 17P CG7,CG7,V1027,SOURCE_UNSPECIFIED,MT6768,TECNO,3.78 GB,230213,https://naijarom.com/tecno-camon-17p-cg7,pc-fw
Tecno_Camon_17P_CG7n_MT6768_V140_210524.zip,Tecno Camon 17P CG7n,MT6768,V140,SOURCE_UNSPECIFIED,MT6768,TECNO,3.34 GB,210524,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7n_MT6768_V155_210408.zip,Tecno Camon 17P CG7n,MT6768,V155,SOURCE_UNSPECIFIED,MT6768,TECNO,3.34 GB,210408,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7N_MT6768_V167_210729.zip,Tecno Camon 17P CG7n,CG7N,V167,SOURCE_UNSPECIFIED,MT6768,TECNO,3.35 GB,210729,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7N_MT6768_V173_210816.zip,Tecno Camon 17P CG7n,CG7N,V173,SOURCE_UNSPECIFIED,MT6768,TECNO,3.38 GB,210816,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7N_MT6768_V184_211013.zip,Tecno Camon 17P CG7n,CG7N,V184,SOURCE_UNSPECIFIED,MT6768,TECNO,3.53 GB,211013,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7N_MT6768_V193_220510.zip,Tecno Camon 17P CG7n,CG7N,V193,SOURCE_UNSPECIFIED,MT6768,TECNO,3.55 GB,220510,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7N_MT6768_V251_210810.zip,Tecno Camon 17P CG7n,CG7N,V251,SOURCE_UNSPECIFIED,MT6768,TECNO,3.29 GB,210810,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_17P_CG7N_MT6768_V259_210813.zip,Tecno Camon 17P CG7n,CG7N,V259,SOURCE_UNSPECIFIED,MT6768,TECNO,3.29 GB,210813,https://naijarom.com/tecno-camon-17p-cg7n,pc-fw
Tecno_Camon_18_CH6H_MT6768_V369_211203.zip,Tecno Camon 18 CH6H,CH6H,V369,SOURCE_UNSPECIFIED,MT6768,TECNO,4.01 GB,211203,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6H_MT6768_V464_220216.zip,Tecno Camon 18 CH6H,CH6H,V464,SOURCE_UNSPECIFIED,MT6768,TECNO,4.01 GB,220216,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6H_MT6768_V485_220429.zip,Tecno Camon 18 CH6H,CH6H,V485,SOURCE_UNSPECIFIED,MT6768,TECNO,3.98 GB,220429,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6H_MT6768_V520_220822.zip,Tecno Camon 18 CH6H,CH6H,V520,SOURCE_UNSPECIFIED,MT6768,TECNO,4.02 GB,220822,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6H_MT6768_V529_221020.zip,Tecno Camon 18 CH6H,CH6H,V529,SOURCE_UNSPECIFIED,MT6768,TECNO,3.77 GB,221020,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6H_MT6768_V601_230323.zip,Tecno Camon 18 CH6H,CH6H,V601,SOURCE_UNSPECIFIED,MT6768,TECNO,3.80 GB,230323,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6H_MT6768_V854_230814.zip,Tecno Camon 18 CH6H,CH6H,V854,SOURCE_UNSPECIFIED,MT6768,TECNO,3.8 GB,230814,https://naijarom.com/tecno-camon-18-ch6h,pc-fw
Tecno_Camon_18_CH6_MT6768_V220_220917.zip,Tecno Camon 18 CH6,CH6,V220,SOURCE_UNSPECIFIED,MT6768,TECNO,3.87 GB,220917,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6_MT6768_V388_211108.zip,Tecno Camon 18 CH6,CH6,V388,SOURCE_UNSPECIFIED,MT6768,TECNO,4.88 GB,211108,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6_MT6768_V475_211217.zip,Tecno Camon 18 CH6,CH6,V475,SOURCE_UNSPECIFIED,MT6768,TECNO,4.08 GB,211217,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6_MT6768_V514_220329.zip,Tecno Camon 18 CH6,CH6,V514,SOURCE_UNSPECIFIED,MT6768,TECNO,4.11 GB,220329,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6_MT6768_V519_220416.zip,Tecno Camon 18 CH6,CH6,V519,SOURCE_UNSPECIFIED,MT6768,TECNO,4.06 GB,220416,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6_MT6768_V576_221020.zip,Tecno Camon 18 CH6,CH6,V576,SOURCE_UNSPECIFIED,MT6768,TECNO,3.89 GB,221020,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6_MT6768_V845_230815.zip,Tecno Camon 18 CH6,CH6,V845,SOURCE_UNSPECIFIED,MT6768,TECNO,3.79 GB,230815,https://naijarom.com/tecno-camon-18-ch6,pc-fw
Tecno_Camon_18_CH6N_MT6768_V443_220917.zip,Tecno Camon 18 CH6N,CH6N,V443,SOURCE_UNSPECIFIED,MT6768,TECNO,4 GB,220917,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V847_211217.zip,Tecno Camon 18 CH6N,CH6N,V847,SOURCE_UNSPECIFIED,MT6768,TECNO,3.71 GB,211217,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V848_211217.zip,Tecno Camon 18 CH6N,CH6N,V848,SOURCE_UNSPECIFIED,MT6768,TECNO,4.08 GB,211217,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V849_211217.zip,Tecno Camon 18 CH6N,CH6N,V849,SOURCE_UNSPECIFIED,MT6768,TECNO,3.71 GB,211217,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V923_220210.zip,Tecno Camon 18 CH6N,CH6N,V923,SOURCE_UNSPECIFIED,MT6768,TECNO,4.09 GB,220210,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V943_220225.zip,Tecno Camon 18 CH6N,CH6N,V943,SOURCE_UNSPECIFIED,MT6768,TECNO,3.73 GB,220225,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V965_220419.zip,Tecno Camon 18 CH6N,CH6N,V965,SOURCE_UNSPECIFIED,MT6768,TECNO,4.05 GB,220419,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V1057_221020.zip,Tecno Camon 18 CH6N,CH6N,V1057,SOURCE_UNSPECIFIED,MT6768,TECNO,3.88 GB,221020,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V2241_230815.zip,Tecno Camon 18 CH6N,CH6N,V2241,SOURCE_UNSPECIFIED,MT6768,TECNO,4.13 GB,230815,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH6N_MT6768_V2534_231010.zip,Tecno Camon 18 CH6N,CH6N,V2534,SOURCE_UNSPECIFIED,MT6768,TECNO,4.14 GB,231010,https://naijarom.com/tecno-camon-18-ch6n,pc-fw
Tecno_Camon_18_CH7_MT6781_V469_211217.zip,Tecno Camon 18 CH7,CH7,V469,SOURCE_UNSPECIFIED,MT6781,TECNO,4.35 GB,211217,https://naijarom.com/tecno-camon-18-ch7,pc-fw
Tecno_Camon_18_CH9N_MT6781_V655_211207.zip,Tecno Camon 18 CH9N,CH9N,V655,SOURCE_UNSPECIFIED,MT6781,TECNO,4.06 GB,211207,https://naijarom.com/tecno-camon-18-ch9n,pc-fw
Tecno_Camon_18_CH9N_MT6781_V678_211227.zip,Tecno Camon 18 CH9N,CH9N,V678,SOURCE_UNSPECIFIED,MT6781,TECNO,4.53 GB,211227,https://naijarom.com/tecno-camon-18-ch9n,pc-fw
Tecno_Camon_18_CH9N_MT6781_V680_211229.zip,Tecno Camon 18 CH9N,CH9N,V680,SOURCE_UNSPECIFIED,MT6781,TECNO,4.1 GB,211229,https://naijarom.com/tecno-camon-18-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V382_221107.zip,Tecno Camon 18 Premier CH9,CH9,V382,SOURCE_UNSPECIFIED,MT6781,TECNO,4.17 GB,221107,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V521_221223.zip,Tecno Camon 18 Premier CH9,CH9,V521,SOURCE_UNSPECIFIED,MT6781,TECNO,4.18 GB,221223,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V531_210911.zip,Tecno Camon 18 Premier CH9,CH9,V531,SOURCE_UNSPECIFIED,MT6781,TECNO,4.45 GB,210911,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V699_211112.zip,Tecno Camon 18 Premier CH9,CH9,V699,SOURCE_UNSPECIFIED,MT6781,TECNO,4.52 GB,211112,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V849_220121.zip,Tecno Camon 18 Premier CH9,CH9,V849,SOURCE_UNSPECIFIED,MT6781,TECNO,4.58 GB,220121,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V1021_220525.zip,Tecno Camon 18 Premier CH9,CH9,V1021,SOURCE_UNSPECIFIED,MT6781,TECNO,4.56 GB,220525,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9_MT6781_V1045_220920.zip,Tecno Camon 18 Premier CH9,CH9,V1045,SOURCE_UNSPECIFIED,MT6781,TECNO,4.57 GB,220920,https://naijarom.com/tecno-camon-18-premier-ch9,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V431_210911.zip,Tecno Camon 18 Premier CH9N,CH9N,V431,SOURCE_UNSPECIFIED,MT6781,TECNO,4.43 GB,210911,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V678_211227.zip,Tecno Camon 18 Premier CH9N,CH9N,V678,SOURCE_UNSPECIFIED,MT6781,TECNO,4.53 GB,211227,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V720_220411.zip,Tecno Camon 18 Premier CH9N,CH9N,V720,SOURCE_UNSPECIFIED,MT6781,TECNO,4 GB,220411,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V758_220831.zip,Tecno Camon 18 Premier CH9N,CH9N,V758,SOURCE_UNSPECIFIED,MT6781,TECNO,4.52 GB,220831,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V3282_230213.zip,Tecno Camon 18 Premier CH9N,CH9N,V3282,SOURCE_UNSPECIFIED,MT6781,TECNO,4.30 GB,230213,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V4380_230426.zip,Tecno Camon 18 Premier CH9N,CH9N,V4380,SOURCE_UNSPECIFIED,MT6781,TECNO,4.34 GB,230426,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18_Premier_CH9N_MT6781_V5034_230611.zip,Tecno Camon 18 Premier CH9N,CH9N,V5034,SOURCE_UNSPECIFIED,MT6781,TECNO,3.97 GB,230611,https://naijarom.com/tecno-camon-18-premier-ch9n,pc-fw
Tecno_Camon_18P_CH7_MT6781_V219_221107.zip,Tecno Camon 18P CH7,CH7,V219,SOURCE_UNSPECIFIED,MT6781,TECNO,4.37 GB,221107,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V353_211112.zip,Tecno Camon 18P CH7,CH7,V353,SOURCE_UNSPECIFIED,MT6781,TECNO,4.3 GB,211112,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V469_211217.zip,Tecno Camon 18P CH7,CH7,V469,SOURCE_UNSPECIFIED,MT6781,TECNO,4.36 GB,211217,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V503_230815.zip,Tecno Camon 18P CH7,CH7,V503,SOURCE_UNSPECIFIED,MT6781,TECNO,4.39 GB,230815,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V505_211231.zip,Tecno Camon 18P CH7,CH7,V505,SOURCE_UNSPECIFIED,MT6781,TECNO,4.36 GB,211231,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V551_220120.zip,Tecno Camon 18P CH7,CH7,V551,SOURCE_UNSPECIFIED,MT6781,TECNO,4.37 GB,220120,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V670_220407.zip,Tecno Camon 18P CH7,CH7,V670,SOURCE_UNSPECIFIED,MT6781,TECNO,4.31 GB,220407,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7_MT6781_V723_220621.zip,Tecno Camon 18P CH7,CH7,V723,SOURCE_UNSPECIFIED,MT6781,TECNO,4.31 GB,220621,https://naijarom.com/tecno-camon-18p-ch7,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V501_221107.zip,Tecno Camon 18P CH7N,CH7N,V501,SOURCE_UNSPECIFIED,MT6781,TECNO,4.38 GB,221107,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V597_221222.zip,Tecno Camon 18P CH7N,CH7N,V597,SOURCE_UNSPECIFIED,MT6781,TECNO,4.37 GB,221222,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V739_230227.zip,Tecno Camon 18P CH7N,CH7N,V739,SOURCE_UNSPECIFIED,MT6781,TECNO,3.84 GB,230227,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V740_230227.zip,Tecno Camon 18P CH7N,CH7N,V740,SOURCE_UNSPECIFIED,MT6781,TECNO,4.38 GB,230227,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1017_230706.zip,Tecno Camon 18P CH7N,CH7N,V1017,SOURCE_UNSPECIFIED,MT6781,TECNO,4.42 GB,230706,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1094_230815.zip,Tecno Camon 18P CH7N,CH7N,V1094,SOURCE_UNSPECIFIED,MT6781,TECNO,4.40 GB,230815,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1186_211217.zip,Tecno Camon 18P CH7N,CH7N,V1186,SOURCE_UNSPECIFIED,MT6781,TECNO,4.52 GB,211217,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1188_211217.zip,Tecno Camon 18P CH7N,CH7N,V1188,SOURCE_UNSPECIFIED,MT6781,TECNO,4 GB,211217,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1194_211218.zip,Tecno Camon 18P CH7N,CH7N,V1194,SOURCE_UNSPECIFIED,MT6781,TECNO,4 GB,211218,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1252_220120.zip,Tecno Camon 18P CH7N,CH7N,V1252,SOURCE_UNSPECIFIED,MT6781,TECNO,4.53 GB,220120,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1254_220120.zip,Tecno Camon 18P CH7N,CH7N,V1254,SOURCE_UNSPECIFIED,MT6781,TECNO,4.01 GB,220120,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1343_220324.zip,Tecno Camon 18P CH7N,CH7N,V1343,SOURCE_UNSPECIFIED,MT6781,TECNO,4.52 GB,220324,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1404_220513.zip,Tecno Camon 18P CH7N,CH7N,V1404,SOURCE_UNSPECIFIED,MT6781,TECNO,4.51 GB,220513,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1418_220527.zip,Tecno Camon 18P CH7N,CH7N,V1418,SOURCE_UNSPECIFIED,MT6781,TECNO,4.51 GB,220527,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1454_220823.zip,Tecno Camon 18P CH7N,CH7N,V1454,SOURCE_UNSPECIFIED,MT6781,TECNO,4.47 GB,220823,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_18P_CH7N_MT6781_V1477_220920.zip,Tecno Camon 18P CH7N,CH7N,V1477,SOURCE_UNSPECIFIED,MT6781,TECNO,4.59 GB,220920,https://naijarom.com/tecno-camon-18p-ch7n,pc-fw
Tecno_Camon_19_CI6_MT6768_V335_230905.zip,Tecno Camon 19 CI6,CI6,V335,SOURCE_UNSPECIFIED,MT6768,TECNO,4.39 GB,230905,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6_MT6768_V595_220524.zip,Tecno Camon 19 CI6,CI6,V595,SOURCE_UNSPECIFIED,MT6768,TECNO,3.95 GB,220524,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6_MT6768_V702_220922.zip,Tecno Camon 19 CI6,CI6,V702,SOURCE_UNSPECIFIED,MT6768,TECNO,4.15 GB,220922,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6_MT6768_V725_221018.zip,Tecno Camon 19 CI6,CI6,V725,SOURCE_UNSPECIFIED,MT6768,TECNO,4.15 GB,221018,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6_MT6768_V758_240326.zip,Tecno Camon 19 CI6,CI6,V758,SOURCE_UNSPECIFIED,MT6768,TECNO,4.44 GB,240326,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6_MT6768_V807_230106.zip,Tecno Camon 19 CI6,CI6,V807,SOURCE_UNSPECIFIED,MT6768,TECNO,4.16 GB,230106,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6_MT6768_V850_240516.zip,Tecno Camon 19 CI6,CI6,V850,SOURCE_UNSPECIFIED,MT6768,TECNO,4.47 GB,240516,https://naijarom.com/tecno-camon-19-ci6,pc-fw
Tecno_Camon_19_CI6N_MT6768_V1046_220525.zip,Tecno Camon 19 CI6N,CI6N,V1046,SOURCE_UNSPECIFIED,MT6768,TECNO,4 GB,220525,https://naijarom.com/tecno-camon-19-ci6n,pc-fw
Tecno_Camon_19_CI6N_MT6768_V1204_220831.zip,Tecno Camon 19 CI6N,CI6N,V1204,SOURCE_UNSPECIFIED,MT6768,TECNO,4.25 GB,220831,https://naijarom.com/tecno-camon-19-ci6n,pc-fw
Tecno_Camon_19_CI6N_MT6768_V1269_221018.zip,Tecno Camon 19 CI6N,CI6N,V1269,SOURCE_UNSPECIFIED,MT6768,TECNO,4.25 GB,221018,https://naijarom.com/tecno-camon-19-ci6n,pc-fw
Tecno_Camon_19_CI6N_MT6768_V1435_230106.zip,Tecno Camon 19 CI6N,CI6N,V1435,SOURCE_UNSPECIFIED,MT6768,TECNO,4.27 GB,230106,https://naijarom.com/tecno-camon-19-ci6n,pc-fw
Tecno_Camon_19_CH6IS_MT6768_V1608_230727.zip,Tecno Camon 19 CH6IS,CH6IS,V1608,SOURCE_UNSPECIFIED,MT6768,TECNO,3.68 GB,230727,https://naijarom.com/tecno-camon-19-ch6is,pc-fw
Tecno_Camon_19_CL6_MT6789_15.0.3.127_OP001PF001AZ_270525_MXML.zip,Tecno Camon 19 CL6,CL6,15.0.3.127,OP001PF001AZ,MT6789,TECNO,7.84 GB,270525,https://naijarom.com/tecno-camon-19-cl6,pc-fw
Tecno_Camon_19_CL6_MT6789_15.1.2.128_RU001PF001AZ_251010_MXML.zip,Tecno Camon 19 CL6,CL6,15.1.2.128,RU001PF001AZ,MT6789,TECNO,6.93 GB,251010,https://naijarom.com/tecno-camon-19-cl6,pc-fw
Tecno_Camon_19_CL6_MT6789_15.1.0.139SP03_OP001PF001AZ_270725_MXML.zip,Tecno Camon 19 CL6,CL6,15.1.0.139SP03,OP001PF001AZ,MT6789,TECNO,7.72 GB,270725,https://naijarom.com/tecno-camon-19-cl6,pc-fw
Tecno_Camon_19_CL6_MT6789_15.1.2.170SP05_TR001PF001AZ_260421_MXML.zip,Tecno Camon 19 CL6,CL6,15.1.2.170SP05,TR001PF001AZ,MT6789,TECNO,7.24 GB,260421,https://naijarom.com/tecno-camon-19-cl6,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V770_220513.zip,Tecno Camon 19 Neo CH6i,MT6768,V770,SOURCE_UNSPECIFIED,MT6768,TECNO,4.13 GB,220513,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V1046_231013.zip,Tecno Camon 19 Neo CH6i,MT6768,V1046,SOURCE_UNSPECIFIED,MT6768,TECNO,4.67 GB,231013,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V1474_220922.zip,Tecno Camon 19 Neo CH6i,MT6768,V1474,SOURCE_UNSPECIFIED,MT6768,TECNO,4.36 GB,220922,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V1561_230530.zip,Tecno Camon 19 Neo CH6i,MT6768,V1561,SOURCE_UNSPECIFIED,MT6768,TECNO,5.06 GB,230530,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V1676_221103.zip,Tecno Camon 19 Neo CH6i,MT6768,V1676,SOURCE_UNSPECIFIED,MT6768,TECNO,4.16 GB,221103,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V1731_240219.zip,Tecno Camon 19 Neo CH6i,MT6768,V1731,SOURCE_UNSPECIFIED,MT6768,TECNO,4.76 GB,240219,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Neo_CH6i_MT6768_V1976_240411.zip,Tecno Camon 19 Neo CH6i,MT6768,V1976,SOURCE_UNSPECIFIED,MT6768,TECNO,4.76 GB,240411,https://naijarom.com/tecno-camon-19-neo-ch6i,pc-fw
Tecno_Camon_19_Pro_5G_CI7N_MT6833_V202_230328.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V202,SOURCE_UNSPECIFIED,MT6833,TECNO,3.7 GB,230328,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
Tecno_Camon_19_Pro_5G_CI7N_MT6833_V834_220527.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V834,SOURCE_UNSPECIFIED,MT6833,TECNO,4.43 GB,220527,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
5G_CI7N_MT6833_V1190_220928.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V1190,SOURCE_UNSPECIFIED,MT6833,TECNO,4.64 GB,220928,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
5G_CI7N_MT6833_V1207_221109.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V1207,SOURCE_UNSPECIFIED,MT6833,TECNO,4.66 GB,221109,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
Tecno_Camon_19_Pro_5G_CI7N_MT6833_V1682_221205.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V1682,SOURCE_UNSPECIFIED,MT6833,TECNO,4.22 GB,221205,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
Tecno_Camon_19_Pro_5G_CI7N_MT6833_V2502_230313.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V2502,SOURCE_UNSPECIFIED,MT6833,TECNO,4.23 GB,230313,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
Tecno_Camon_19_Pro_5G_CI7N_MT6833_V3067_230615.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V3067,SOURCE_UNSPECIFIED,MT6833,TECNO,4.26 GB,230615,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
Tecno_Camon_19_Pro_5G_CI7N_MT6833_V4239_240429.zip,Tecno Camon 19 Pro 5G CI7N,CI7N,V4239,SOURCE_UNSPECIFIED,MT6833,TECNO,4.27 GB,240429,https://naijarom.com/tecno-camon-19-pro-5g-ci7n,pc-fw
Tecno_Camon_19_Pro_CI8_MT6781_V904_220513.zip,Tecno Camon 19 Pro CI8,CI8,V904,SOURCE_UNSPECIFIED,MT6781,TECNO,4.51 GB,220513,https://naijarom.com/tecno-camon-19-pro-ci8,pc-fw
Tecno_Camon_19_Pro_CI8_MT6781_V986_220605.zip,Tecno Camon 19 Pro CI8,CI8,V986,SOURCE_UNSPECIFIED,MT6781,TECNO,4.48 GB,220605,https://naijarom.com/tecno-camon-19-pro-ci8,pc-fw
Tecno_Camon_19_Pro_CI8_MT6781_V1262_220905.zip,Tecno Camon 19 Pro CI8,CI8,V1262,SOURCE_UNSPECIFIED,MT6781,TECNO,4.65 GB,220905,https://naijarom.com/tecno-camon-19-pro-ci8,pc-fw
Tecno_Camon_19_Pro_CI8_MT6781_V1360_221010.zip,Tecno Camon 19 Pro CI8,CI8,V1360,SOURCE_UNSPECIFIED,MT6781,TECNO,4.35 GB,221010,https://naijarom.com/tecno-camon-19-pro-ci8,pc-fw
